"ubm_h_st_id";"st_ref";"st_title";"st_instruction";"st_tp_id";"stat_id";"ubm_id";"derived_from_id";"ubm_vers_id";"ubm_obj_vers_id";"obj_vers_id";"s_id";"s_db_id";"s_usr_id";"s_ts";"m_db_id";"m_usr_id";"m_ts";"t_db_id";"t_usr_id";"t_ts";"ubm_ref";"ubm_order_no"
1556;"ST-7";"Actions by shareholders can only be taken in unison or by quorum, depending on the Company's bylaws.";"Actions by shareholders can only be taken in unison or by quorum, depending on the Company's bylaws.";183;1;0;0;0;0;0;1556;3312;0;"2014-01-24 17:51:52.285";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";7
1557;"ST-8";"Company bylaws shall state who serves as meeting chairperson and secretary.";"Company bylaws shall state who serves as meeting chairperson and secretary.";183;1;0;0;0;0;0;1557;3312;0;"2014-01-24 17:52:47.331";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";8
1558;"ST-9";"The secretary shall be";"The secretary shall be responsible for recording the minutes of the meeting on the FA1050-3 - MINUTES OF SHAREHOLDERS' MEETING. Minutes shall include, at a minimum: Who presided and acted as secretary; Shareholders attending and the number of shares represented in person or by proxy; and A summary of actions, in sufficient detail to avoid subsequent disputes over meeting activities and results.";183;1;0;0;0;0;0;1558;3312;0;"2014-01-24 17:59:16.035";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";9
1559;"ST-10";"The first meeting agenda";"The first meeting agenda item shall be to read and approve the minutes of the previous meeting (or move to dispense with reading the minutes and to approve as is).";183;1;0;0;0;0;0;1559;3312;0;"2014-01-24 18:02:08.735";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";10
1560;"ST-11";"The meeting shall be conducted through formal ";"The meeting shall be conducted through formal proceedings according to parliamentary procedures ( e.g., Robert's Rules of Order). Items of action shall be properly introduced by a motion and seconded. The item may then be voted upon by either written ballot or by polling the group (e.g., raising of hands), as long as a clear majority of voting shares is demonstrable to the group as either in favor of or opposed to the item.";183;1;0;0;0;0;0;1560;3312;0;"2014-01-24 18:05:51.051";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";11
1561;"ST-12";"Other items of business listed ";"Other items of business listed on the agenda and any other business that comes before the meeting shall be discussed and acted upon.";183;1;0;0;0;0;0;1561;3312;0;"2014-01-24 18:07:08.661";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";12
1562;"ST-13";"The meeting shall conclude with a motion to adjourn that is seconded and carried.";"The meeting shall conclude with a motion to adjourn that is seconded and carried.";183;1;0;0;0;0;0;1562;3312;0;"2014-01-24 18:07:49.662";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";13
1581;"ST-14";"Board of Directors' meetings will be scheduled and held in accordance with the Company's bylaws; the Board should meet at least ";"Board of Directors' meetings will be scheduled and held in accordance with the Company's bylaws; the Board should meet at least once a year.";183;1;0;0;0;0;0;1581;3312;0;"2014-01-25 16:02:46.664";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";14
1582;"ST-15";"Directors shall receive notice";"Directors shall receive notice at least ten days prior to Board meetings. Such notice shall include: the date, time, and place of the meeting; meeting agenda; and in the case of a special (i.e., unscheduled) meeting, who is calling the meeting and why.";183;1;0;0;0;0;0;1582;3312;0;"2014-01-25 16:04:36.271";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";15
1583;"ST-16";"The notice should include specific items of business";"The notice should include specific items of business to be discussed and/or resolved at the meeting. At the very first meeting after incorporation, the directors should pass resolutions concerning the following: Bylaws for the company; Address of the company's principal offices; Designation of the company's official corporate seal; Election of Officers; Banking arrangements and authorization levels for officers to conduct banking business (e.g., checks, drafts, transfers); Form and issuance authorization for stock certificates, where applicable; Authorization levels for officers to conduct business transactions and enter into contracts, leases, agreements, etc., on behalf of the Company and/or incur indebtedness to the company; and Indemnification for directors and officers. ";183;1;0;0;0;0;0;1583;3312;0;"2014-01-25 16:09:01.987";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";16
1584;"ST-17";"Any changes to Section 1.3 above will require the directors to pass new resolutions as needed.";"Any changes to Section 1.3 above will require the directors to pass new resolutions as needed.";183;1;0;0;0;0;0;1584;3312;0;"2014-01-25 16:09:52.44";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";17
1600;"ST-18";"Appointing and overseeing Company officers (e.g., President).";"Appointing and overseeing Company officers (e.g., President).";183;1;0;0;0;0;0;1600;3312;0;"2014-01-25 16:56:16.217";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";18
1590;"ST-22";"The Chairman of the Board will preside over the meeting";"The Chairman of the Board will preside over the meeting and the secretary will be responsible for recording the minutes of the meeting; see FA1060-1 - MINUTES OF BOARD OF DIRECTORS' MEETING (EXAMPLE) for guidance. At a minimum, the minutes should include: Who presided over the meeting; Which Directors attended; and A summary of resolutions passed at the meeting in sufficient detail to clearly describe what was discussed and agreed upon.";183;1;0;0;0;0;0;1590;3312;0;"2014-01-25 02:00:00";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";22
1591;"ST-24";"In addition the directors may need to address and pass resolutions on an ongoing basis, including, but not necessarily limited ";"In addition the directors may need to address and pass resolutions on an ongoing basis, including, but not necessarily limited to: Calling the annual shareholders' meeting (see FA1050 - ANNUAL STOCKHOLDERS' MEETINGS) an setting the record date; Adopting amendments to the articles of incorporations; Approving the annual budget and debt; Declaring dividends; Changing officers salaries and/or bonus arrangements; Adopting employee benefit plan; Approving loans to officers; and Appointing members to fill any Board vacancy created between annual shareholder meetings.";183;1;0;0;0;0;0;1591;3312;0;"2014-01-25 16:36:03.595";3312;0;"2014-02-12 11:46:11.214";0;0;"";"";24
1595;"ST-26";"At the conclusion of discussion regarding an item";"At the conclusion of discussion regarding an item, a motion for a resolution should be properly made and shall be voted upon by polling the group for all those in favor of the resolution, those opposed, and those abstaining.";183;1;0;0;0;0;0;1595;3312;0;"2014-01-25 02:00:00";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";26
1597;"ST-27";"The first meeting agenda item shall be to read and approve the minutes of the previous meeting";"The first meeting agenda item shall be to read and approve the minutes of the previous meeting or to make a motion to dispense with reading the minutes and to approve as it. Other items of business listed on the agenda and any other business that comes before the meeting shall be discussed and acted upon. At the conclusion of the meeting, a motion should be made and carried to adjourn the meeting.";183;1;0;0;0;0;0;1597;3312;0;"2014-01-25 02:00:00";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";27
1596;"ST-28";"When practical, directors with a personal or financial interest in an item";"When practical, directors with a personal or financial interest in an item to be voted upon by the directors should abstain from voting. Further, the director shall disclose to the other members of the board all material information concerning their interest(s) prior to any voting on the matter.";183;1;0;0;0;0;0;1596;3312;0;"2014-01-25 02:00:00";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";28
1592;"ST-29";"In addition, the directors may need to address";"In addition, the directors may need to address and pass resolutions on an ongoing basis, including, but not necessarily limited to: Calling the annual shareholders' meeting (see FA1050 - ANNUAL STOCKHOLDERS' MEETINGS) and setting the record date; Adopting amendments to the articles of incorporation; Approving the annual budget and debt; Declaring dividends; Changing officers salaries and/or bonus arrangements; Adopting employee benefit plan; Approving loans to officers; and Appointing members to fill any Board vacancy created between annual shareholder meetings.";183;1;0;0;0;0;0;1592;3312;0;"2014-01-25 02:00:00";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";29
1601;"ST-30";"Proper management of the Company.";"Proper management of the Company.";183;1;0;0;0;0;0;1601;3312;0;"2014-01-25 16:56:47.877";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";30
1602;"ST-31";"The chair shall use a consent agenda to pass non-controversial items.";"The chair shall use a consent agenda to pass non-controversial items.";183;1;0;0;0;0;0;1602;3312;0;"2014-01-25 16:57:49.366";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";31
1603;"ST-32";"Create and serve on committees (e.g., strategy committee, audit committee).";"Create and serve on committees (e.g., strategy committee, audit committee).";183;1;0;0;0;0;0;1603;3312;0;"2014-01-25 16:58:40.241";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";32
1604;"ST-33";"As the CFO recommend improvements to the stockholder meeting procedures";"As the CFO recommend improvements to the stockholder meeting procedures, processes, and forms to the Board of Directors, The Board shall review the CFO's recommendations and, upon approving them, shall forward them to stockholders of record, asking them to vote on the recommendations in a timely manner.";183;1;0;0;0;0;0;1604;3312;0;"2014-01-25 17:00:19.59";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";33
1605;"ST-34";"Receive the CEO Management Reporting packet from the CEO.";"Receive the CEO Management Reporting packet from the CEO.";183;1;0;0;0;0;0;1605;3312;0;"2014-01-25 17:01:15.989";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";34
1606;"ST-35";"Review for completeness, format, & packet functionality.";"Review for completeness, format, & packet functionality.";183;1;0;0;0;0;0;1606;3312;0;"2014-01-25 17:01:51.551";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";35
1608;"ST-36";"Make Open Points where needed.";"Make Open Points where needed.";183;1;0;0;0;0;0;1608;3312;0;"2014-01-25 17:03:20.64";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";36
1609;"ST-37";"Clear Open Points with CEO.";"Clear Open Points with CEO.";183;1;0;0;0;0;0;1609;3312;0;"2014-01-25 17:03:41.589";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";37
1634;"ST-38";"Collect all papers, emails, messages from inbox and other applicable sources.";"Collect all papers, emails, messages from inbox and other applicable sources.";183;1;0;0;0;0;0;1634;3312;0;"2014-01-27 16:34:28.779";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";38
1635;"ST-39";"Prioritize items from most important to least important A being most important and C being least important.";"Prioritize items from most important to least important A being most important and C being least important.";183;1;0;0;0;0;0;1635;3312;0;"2014-01-27 16:35:17.128";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";39
1636;"ST-40";"Update calendar if necessary (schedule any necessary events/ items on your Calendar of Events).";"Update calendar if necessary (schedule any necessary events/ items on your Calendar of Events).";183;1;0;0;0;0;0;1636;3312;0;"2014-01-27 16:35:56.359";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";40
1637;"ST-41";"Put actionable items on the Top 10 List or Task list.";"Put actionable items on the Top 10 List or Task list.";183;1;0;0;0;0;0;1637;3312;0;"2014-01-27 16:36:29.253";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";41
1638;"ST-42";"Delegate any items necessary.";"Delegate any items necessary.";183;1;0;0;0;0;0;1638;3312;0;"2014-01-27 16:36:47.188";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";42
1639;"ST-43";"Complete any necessary correspondence/ items.";"Complete any necessary correspondence/ items.";183;1;0;0;0;0;0;1639;3312;0;"2014-01-27 16:37:20.549";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";43
1640;"ST-44";"Deliver any necessary items.";"Deliver any necessary items.";183;1;0;0;0;0;0;1640;3312;0;"2014-01-27 16:37:37.981";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";44
1641;"ST-45";"File items in the master file index.";"File items in the master file index.";183;1;0;0;0;0;0;1641;3312;0;"2014-01-27 02:00:00";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";45
1642;"ST-46";"On your Monthly/Annually checklist check off the task Process Inbox on the day you processed your inbox.";"On your Monthly/Annually checklist check off the task Process Inbox on the day you processed your inbox.";183;1;0;0;0;0;0;1642;3312;0;"2014-01-27 16:39:30.341";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";46
1644;"ST-47";"Complete any necessary correspondence or actionable items that is on your Open Points form.";"Complete any necessary correspondence or actionable items that is on your Open Points form.";183;1;0;0;0;0;0;1644;3312;0;"2014-01-27 16:46:08.331";3312;0;"2014-02-12 11:46:11.215";0;0;"";"";47
1690;"ST-86";"Execute scheduled tasks.";"Execute scheduled tasks.";183;1;0;0;0;0;0;1690;3312;0;"2014-01-28 09:21:06.99";3312;0;"2014-02-13 18:07:23.266";0;0;"";"";86
2036;"ST-334";"Include a reference next to your totals";"Include a reference next to your totals";183;1;0;0;0;0;0;2036;3312;0;"2014-01-31 17:37:42.41";3312;0;"2014-02-17 19:49:44.778";0;0;"";"";334
2037;"ST-335";"Create a Calendar of Events(01.02.04.11.04)";"Create a Calendar of Events(01.02.04.11.04)";183;1;0;0;0;0;0;2037;3312;0;"2014-01-31 17:38:11.632";3312;0;"2014-02-17 19:49:44.778";0;0;"";"";335
